"order_id","order_item_id","product_id","seller_id","shipping_limit_date","price","freight_value"
"03caa2c0-8211-6e1d-31e6-7e9ae3700499",8,"5769ef0a-2391-14ac-3a85-4af00df129e4","b37c4c02-bda3-161a-7546-a4e6d222d5b2","2017-10-06 15:28:20","1680.00","28.01"
"03ffce74-1877-a000-ca0f-b3520673d4c4",1,"66042206-1e06-da17-ca61-01e9d6b7aae8","76d5af76-d027-1110-f9af-36c92573f765","2016-10-10 16:02:37","649.00","169.12"
"04911e59-0c1c-5c9b-8e75-0d3ac1344d54",1,"ab495f16-6205-a883-ffe5-ab0b5b55f867","01cf7e3d-2149-4c41-fb86-034f2e714fa1","2017-08-08 15:15:16","629.90","117.35"
"05259e30-e40e-08ed-db05-428cb38ff248",1,"55042f58-e0ee-4324-16ba-b8ecdb8a84b4","4a3ccda3-8b21-2970-5f3f-b522db62ca31","2018-03-22 10:27:54","1235.99","22.74"
"059162a0-bf27-26c8-7dd0-359eef84c878",1,"90c1b4e0-40d1-d1c4-5897-ec2dad4a809d","08cdbae1-23ff-67ca-4e36-d9d641ce0119","2018-08-03 15:25:15","839.99","174.49"
"059fd94a-a871-6f14-743c-aff2f433be05",1,"cce3ce64-8489-6041-ae3d-afdd4308a39c","7ddcbb64-b5bc-1ef3-6ca8-c151f6ec77df","2018-03-01 14:50:45","1314.99","53.88"
"05c32785-b524-5ab3-1eb5-bc6b0d41f698",1,"ef854c7d-98d5-eba6-7228-7b0a9d37075b","455c5640-e8c5-bd1b-2ee8-5c0158f85727","2018-05-24 22:30:53","1990.00","125.05"
"05c60320-bb28-4373-25f2-d6d67467d93c",1,"72d0a38f-e43b-a708-7d71-e245d1b76c9e","13074f01-6982-ff2b-d6c5-8ced8682f000","2017-12-04 16:18:36","229.00","106.31"
"05d61bb7-4946-1f48-05db-da51f767fa47",1,"bc4cd4da-98dd-128c-39bf-0b8c2674032f","53243585-a1d6-dc26-4302-1fd1853d8905","2017-09-04 19:15:17","1200.00","20.00"
"06065320-9bfa-61cf-4b30-8a00e3861875",1,"5640c59a-8f6a-08b3-7582-72590693eec3","e8b42252-84fb-b02d-16f2-00513f1f395d","2018-06-05 23:30:14","238.47","119.56"
"061304e4-2542-425c-8ff0-be14d03126e4",1,"fd0065af-7f09-af4b-82a0-ca8f3eed1852","b1b39487-01c5-c724-4549-5bd161b83a4c","2017-06-21 14:50:21","1999.99","29.63"
"062b1b23-a792-8be5-abeb-406e5889e08e",1,"67a7c724-3c05-85cc-c444-71b5a5c115e9","712e6ed8-aa4a-a1fa-65da-b41fed5737e4","2018-04-03 02:07:35","322.00","186.38"
"062bddc5-be85-1fec-2b59-598cc33498cd",1,"b1035b3d-307f-0aeb-6157-fdd3e09f8119","0873d9f8-f361-23f8-d910-f4760e788cfb","2018-05-11 20:35:27","1520.88","28.53"
"06375e8b-cbe6-4fb1-da3b-499fa42a7991",1,"218bdd5d-01fa-0000-18c7-77fcc2bbfebd","ad97a199-2363-54e5-3fcd-91a5a913e9a2","2018-03-06 09:31:19","1899.05","82.17"
"0648c919-c26e-4ed9-eae8-879a4c17796e",1,"65841ad2-9fc4-8cd4-0902-e03da7511e05","8b8cfc83-05aa-441e-4239-358c9f6f2485","2017-05-05 14:10:22","849.00","174.95"
"0651c427-722f-910d-3a22-38dca1975fcc",1,"6ef77c36-0c52-06f1-8e44-4f0d170a3a01","edb1ef5e-36e0-c8cd-84eb-3c9b003e486d","2017-12-12 22:31:11","1375.65","24.38"
"065f2124-da64-e6bd-db11-20142f2ad73a",1,"1945afae-0c93-166d-ce1f-186d00125695","5b815461-0ebb-21fb-90eb-587365e673df","2018-04-11 10:30:20","517.99","107.87"
"066da535-b01b-e4b2-6ca7-0864a62d92e1",1,"25c38557-cf79-3876-c5ab-dd5931f922db","5dceca12-9747-e92f-f8ef-7a997dc4f8ca","2018-04-16 03:49:31","1106.99","54.19"
"07580151-24a0-c9af-755d-31a7bf0efedc",3,"8a443635-fdf9-7599-15c9-be5be2e3b862","da8622b1-4eb1-7ae2-831f-4ac5b9dab84a","2017-09-21 15:06:15","99.90","112.44"
"076d1555-fb53-a89b-0ef4-d529e527a0f6",1,"a3cd9517-ebf5-a50d-ca25-acce54f3b171","6fa9202c-1049-1e47-2dff-d59a3e82b2a3","2018-08-07 04:35:22","2338.08","375.28"
"078f6a01-964e-e122-ef20-881df839af31",1,"ada6a911-6c85-d8e5-6232-e0a4265d7db9","c004e5ea-1573-7026-ceca-ee0447e00b75","2018-08-10 11:15:27","2350.00","69.20"
"07e85d40-3be2-aca3-77ee-bdf6581323fc",1,"c6fdec16-0d0f-8f48-8d90-41316c85051d","ae7ab174-effd-ead6-c241-e547e4ca13f0","2018-08-16 19:25:12","415.90","104.12"
"0812b411-edea-2fcc-36b4-bc1f8e4e36aa",1,"671be61e-4013-fc77-e2d3-586ffc1e51f1","e2aee089-2199-b1d9-2530-e371abd825bf","2018-01-18 13:29:28","109.99","106.63"
"0812eb90-2a67-711a-1cb7-42b3cdaa65ae",1,"489ae2aa-008f-0215-0294-0f251d4cce7f","e3b4998c-7a49-8169-dc7b-ce44e6bb6277","2017-02-16 20:37:36","6735.00","194.31"
"0822bcde-10bb-5d02-3755-a71bc8f7797f",1,"363a9f5b-97bf-194d-a238-58be722a7aa5","9596c870-880d-9000-12f2-e8e6e30d06d7","2018-05-10 23:52:39","990.00","321.46"
"084ac56b-1310-7e32-ab92-934f70638bc9",1,"c9d067f7-8550-7045-7997-95719e6e6131","52f976b1-7ea7-f2f0-87f5-6dcc419328f6","2017-11-30 13:54:29","1141.00","130.98"
"086f8f18-f982-99e2-2931-d762c63db2b8",1,"23e44bcf-9669-14b3-66c7-e28f13327dfe","eeb6de78-f791-5960-0292-e314a77cbd18","2017-11-23 21:15:51","2029.00","121.22"
"087692f9-f84c-65ed-1560-e4a3b97d5c21",1,"6bc9ae87-edf6-ad40-6307-6624b8ad0268","7e93a43e-f30c-4f03-f38b-393420bc753a","2017-06-01 02:22:13","1672.00","25.45"
"08b986f8-13ff-dc9e-5872-992aaabf796f",1,"ba55945d-930e-34e8-02e5-dd2e5cffdcc8","7b0df942-f464-35ba-bab0-5d49b744b2c4","2017-05-11 17:30:17","1899.12","45.74"
"08cbb1d4-cd57-4b12-6569-b208fd4b26ea",1,"588531f8-ec37-e7d5-ff5b-7b22ea0488f8","53243585-a1d6-dc26-4302-1fd1853d8905","2017-10-19 19:35:15","1437.00","34.51"
"08cc8c61-4786-867b-b0a8-45cd117d349b",1,"d6160fb7-873f-1840-99d9-bc95e30376af","53243585-a1d6-dc26-4302-1fd1853d8905","2017-09-08 13:50:15","1300.00","28.59"
"0905da36-ee10-9b78-ec1a-3c9e089148a0",1,"0433830c-aca2-2b01-a0f4-77d31307b043","ba90964c-ff9b-9e0e-6f32-b23b82465f7b","2018-05-01 23:35:13","1999.00","115.63"
"0945dadb-a69d-ad59-9e42-c31e78450de4",1,"588531f8-ec37-e7d5-ff5b-7b22ea0488f8","53243585-a1d6-dc26-4302-1fd1853d8905","2017-09-06 02:35:33","1200.00","60.76"
"099d60cb-800d-b65a-72d3-55528bb7f41e",1,"4621f888-27b9-8333-2c2a-833d49c2ae35","a3f0b55d-e503-3873-83c7-b1de3ad7f678","2018-05-17 23:11:49","219.90","104.73"
"0a187dd7-f4ef-e70e-8c3b-6e3779b3b133",1,"d6160fb7-873f-1840-99d9-bc95e30376af","53243585-a1d6-dc26-4302-1fd1853d8905","2017-09-08 20:03:31","1300.00","33.55"
"0af28d87-5205-65eb-3b57-c9b2abe1a2cc",1,"34f99d82-cfc3-55d0-8d8d-b780d14aa002","a00824eb-9093-d40e-589b-940ec45c4eb0","2017-10-11 20:28:06","2999.99","126.51"
"0af4a846-cbf7-5b45-6c93-4b786d683618",1,"588531f8-ec37-e7d5-ff5b-7b22ea0488f8","53243585-a1d6-dc26-4302-1fd1853d8905","2017-09-06 02:44:40","1200.00","40.85"
"0afc9d22-4a6b-cb18-62f0-d678183a5140",1,"3bdc89e9-63c6-651b-8af3-8ede485cc82b","fffd5413-c070-0ac8-20c7-069d66d98c89","2018-02-20 10:15:29","262.50","115.49"
"0affd51e-37e6-6210-04e4-fe4fd7c64f4b",1,"b1035b3d-307f-0aeb-6157-fdd3e09f8119","87e24fc7-0522-59b1-f7f6-07d61c10d8be","2018-08-22 15:55:19","1325.90","27.38"
"0b055b1a-c16d-0401-f76e-361ff96926eb",1,"16c4e87b-98a9-370a-9cbc-3a4658a3f45b","d23019c8-4ffa-e2d5-ef22-70367b8605fc","2018-05-10 11:31:04","1890.00","234.78"
"0b339dee-9021-0409-b715-a9f2b6af29a7",1,"f6958174-1831-e1dc-d24e-28e299ad36ff","b32be169-5eb7-ec5f-10f7-2d9610a12527","2017-12-07 13:58:25","1098.00","68.43"
"0b382db5-7a55-7ff7-703e-aba5e991e7fb",1,"588531f8-ec37-e7d5-ff5b-7b22ea0488f8","53243585-a1d6-dc26-4302-1fd1853d8905","2017-11-08 12:15:31","1437.00","42.51"
"0b623064-7ed1-6f4b-3e70-282dc4b5b87f",1,"46e24ce6-1489-9e36-617e-37ea1e4aa6ff","17f51e71-9870-1186-712e-53a39c564617","2018-06-01 19:14:24","1050.00","321.88"
"0b93ff37-e834-4c60-13ba-d16484c7fbe4",1,"be7af429-d53a-dfab-190d-acdaad6a1c9b","b19f3ca2-ea47-5913-750f-25a5c37c8d8f","2018-08-02 11:05:18","998.90","222.38"
"0be31296-e845-6f20-1774-3c363de5a1da",1,"bc4cd4da-98dd-128c-39bf-0b8c2674032f","53243585-a1d6-dc26-4302-1fd1853d8905","2017-09-08 17:46:37","1300.00","51.51"
"0c17d2ca-8fea-3e6d-8074-10a0c0c44746",1,"5ccdfc35-d9cf-f8db-4fa4-6b83d5712899","238fac59-4e17-0b59-c6d2-28f5a4f4f1d9","2017-12-05 16:22:38","119.00","122.25"
"0c7019c6-28b3-991e-648a-3769eff36f6d",1,"f6a84928-571f-6863-5beb-0f5c9333c6f3","ccb83a79-4700-270f-de70-898fe9ff368b","2017-06-29 16:05:10","899.00","185.71"
"0ccc4d2c-7102-c481-88f5-0be5107fe442",1,"0466aacb-d155-7692-9348-3722a2e5bead","039e6ad9-dae7-9614-4930-83e241147386","2018-08-06 21:06:10","1670.00","68.17"
"0d7183df-2ed0-5cf8-f239-c29d295b0d34",1,"84ec0a02-f8de-1e53-710c-6ef4a40134cb","dd533b42-9f38-0718-b70a-d9922c294bae","2017-04-06 13:35:22","169.90","110.78"
"0dc7533a-0c0c-a182-9f5a-42eabed32f0a",1,"ada6a911-6c85-d8e5-6232-e0a4265d7db9","e882b2a2-5a10-b9c0-57cc-49695f222c19","2018-07-03 22:59:20","2221.00","104.22"
"0e467266-1531-addf-3fa0-f55961e55242",1,"dc861f18-267c-ce21-f3b7-0f9f7990b8ce","17f51e71-9870-1186-712e-53a39c564617","2017-07-12 04:03:18","990.00","314.02"
"0e62b7f0-d74e-42ed-d997-cf3dfaac54c2",1,"09481a6d-fe9e-b590-dc8b-265b54dc4c97","165fc07b-eebd-cb61-90fb-a8a06db2a449","2018-01-15 07:24:51","949.90","104.73"
"0e6386e1-cb62-5fe4-fdbd-3d101d2cb687",1,"bc4cd4da-98dd-128c-39bf-0b8c2674032f","53243585-a1d6-dc26-4302-1fd1853d8905","2017-09-08 00:35:16","1300.00","38.51"
"0eeae752-86b7-9b40-f203-057933fbb70b",1,"8c35dc99-b37b-a517-8080-0ba049ed3616","aba1721a-889e-04de-cc91-0aa13b768ef4","2018-05-10 14:35:09","1693.00","56.08"
"0f0add4f-8583-8c91-95ce-0ce66cceff8a",1,"3dbb89b5-5f4a-fdbd-3e42-30295a4cdfd1","2bf6a2c1-e71b-bd29-a4ad-64e6d3c3629f","2017-12-07 02:23:18","1400.00","25.56"
"0f121110-b75e-f7c3-8c79-d67833c49830",1,"33892545-0cde-3171-0e3f-d65b8bac0b1f","17f51e71-9870-1186-712e-53a39c564617","2017-09-29 10:25:47","760.00","196.86"
"0f32b97a-3cea-a816-f0ff-a6af3ca4e0d6",1,"a0245537-bc3d-fec3-2589-9fcd716f70cc","f5a590cf-3625-1cf1-162e-a35bef76fe84","2017-11-29 11:26:31","1175.00","17.04"
"0f384ecb-55a5-c80a-4272-ffd05d235a7d",1,"f8ca22f1-3e0b-58c3-0e9a-8822f20d9ba9","710e3548-e02b-c1d2-831d-fc4f1b5b14d4","2018-04-11 10:29:00","259.90","213.53"
"0f75a37d-009a-d9d4-a48e-51e7cd1dff46",1,"8c1a826d-71a7-78dd-432e-35d77a6faf03","232a6014-e7b1-0cba-61c6-c2b2ea6bb4b0","2018-07-04 20:50:25","169.00","109.85"
"0f924038-b00d-1f10-2e4d-09bea4fa666a",1,"86999f82-3d77-91c5-796d-506ae0ed44ea","eeb6de78-f791-5960-0292-e314a77cbd18","2018-05-22 09:30:53","2689.00","70.95"
"0fc95c80-6aba-2b8a-ef43-db06838ec606",1,"8a12c0e2-23d9-dbd4-9ccf-cd2ad25d1b30","b839e417-95b7-f3ad-94cc-2014a52f6796","2018-08-27 21:45:10","2160.00","27.42"
"0fec5b52-f7f6-c1e7-b725-c742a8bdf7d4",1,"b0e3993f-1592-3db7-4f7a-ea09b8043717","9596c870-880d-9000-12f2-e8e6e30d06d7","2018-04-23 05:50:27","121.90","111.38"
"0fec5b52-f7f6-c1e7-b725-c742a8bdf7d4",2,"b0e3993f-1592-3db7-4f7a-ea09b8043717","9596c870-880d-9000-12f2-e8e6e30d06d7","2018-04-23 05:50:27","121.90","111.38"
"0fec5b52-f7f6-c1e7-b725-c742a8bdf7d4",3,"b0e3993f-1592-3db7-4f7a-ea09b8043717","9596c870-880d-9000-12f2-e8e6e30d06d7","2018-04-23 05:50:27","121.90","111.38"
"0ffcdff3-3eb4-0b6c-e4b6-cef424e1c63f",1,"ca6f1ddd-c138-d992-5f3a-9b79dacbf1f5","2bf6a2c1-e71b-bd29-a4ad-64e6d3c3629f","2018-06-19 13:02:17","1850.00","21.64"
"10247742-e08e-e322-25ec-4da5725ead48",1,"4d0322b5-ddf8-9ce6-a356-4aca2e261a3a","05feb94f-19d0-94d4-b0f9-281f0b1d4c99","2018-02-22 19:30:31","1688.00","129.54"
"109ff01c-ec6b-68a8-e70e-d431552b9be0",1,"83b00325-c13c-4424-5b2c-3a2befa62a0e","ad781527-c93d-00d8-9a11-eecd9dcad7c1","2017-10-06 20:35:22","159.99","103.25"
"10aa3224-bbb6-9831-2ca2-10f229f91b5e",1,"78fad3f4-efdb-5666-9eb0-1fbabfe93b44","c60b801f-2d52-c7f7-f91d-e00870882a75","2018-02-09 16:52:02","1399.00","24.54"
"10fe810a-22f6-4e93-3bca-a6fe6fccda13",1,"e6574ceb-beb2-1c82-802d-3a0b682129b6","87b740da-f17b-5d1b-e335-a64164ec6842","2018-01-12 19:07:21","1399.99","74.43"
"115abcb0-4c71-4f37-dea2-2d04e52f35cd",1,"7413f402-01da-dc55-8699-e8de1cbfa922","50c99756-9500-9e5e-6473-912e83a6d1da","2017-12-13 03:13:08","112.50","112.15"
"115abcb0-4c71-4f37-dea2-2d04e52f35cd",3,"7413f402-01da-dc55-8699-e8de1cbfa922","50c99756-9500-9e5e-6473-912e83a6d1da","2017-12-13 03:13:08","112.50","112.15"
"11658ef3-bdfa-f6a5-d209-27c19404c1d7",1,"8a12c0e2-23d9-dbd4-9ccf-cd2ad25d1b30","b839e417-95b7-f3ad-94cc-2014a52f6796","2018-06-28 17:19:01","2160.00","27.42"
"11a6156f-787e-b963-fb21-1db50db44d99",1,"0433830c-aca2-2b01-a0f4-77d31307b043","ba90964c-ff9b-9e0e-6f32-b23b82465f7b","2018-05-17 20:57:13","1799.00","44.85"
"11b0d2ca-29a2-6856-1114-f01ff9571c96",1,"d294bd53-9d8c-7034-2149-beb38b767afc","7d13fca1-5225-3586-21be-4086e1eb0964","2018-04-05 16:27:13","489.00","209.63"
"11dd4e8d-5273-dee8-fbe9-260bd8e0e5fe",1,"f9a1a72d-4069-bf95-70e2-9b9c620bef07","1f1bb1f0-8598-8350-5541-bdd6606193e5","2017-06-16 04:23:27","1159.00","25.55"
"122f75d9-c2b3-0dfb-21ca-6950ec587b90",1,"af751fe7-5669-9bdd-fce4-fdd67242fc2a","c72de06d-7274-8d1a-0dfb-2125be43ba63","2018-05-17 16:00:01","1260.00","59.32"
"122f75d9-c2b3-0dfb-21ca-6950ec587b90",2,"af751fe7-5669-9bdd-fce4-fdd67242fc2a","c72de06d-7274-8d1a-0dfb-2125be43ba63","2018-05-17 16:00:01","1260.00","59.32"
"126b56e3-6148-dafa-96b5-705c766ab2c0",1,"38dcb9ae-53c2-58cf-ba73-583f9454d721","6c12e406-90c3-35db-c2f6-8a4134d30dc1","2017-03-10 13:06:05","1250.00","34.25"
"12d833b5-5706-76e6-df1f-ebcd8fe007b6",1,"59f09dee-ea7c-839a-9212-a19f3416b892","729f0699-3dac-8e86-0d4f-02d7088ca48a","2018-05-18 16:15:42","379.90","154.56"
"12e5cfe0-e471-6b59-afb0-e0f4a3bd6570",1,"b0961721-fd83-9e99-8242-0e807758a2a6","1f50f920-176f-a81d-ab99-4f9023523100","2018-03-29 09:48:20","53.90","103.55"
"12f2f317-4deb-a94d-e2aa-43ad4adf6d3e",1,"a5215a7a-9f46-c418-5b12-f38e9ddf2abc","53243585-a1d6-dc26-4302-1fd1853d8905","2017-10-18 22:26:18","1340.00","32.25"
"139c8eeb-c713-9b2a-1d86-0e4ea3d98b80",1,"eb715105-9126-a851-a89a-9463dfac7feb","5058e8c1-e826-5397-4541-e83690655b4a","2018-02-26 02:52:41","229.99","107.12"
"139c8eeb-c713-9b2a-1d86-0e4ea3d98b80",2,"eb715105-9126-a851-a89a-9463dfac7feb","5058e8c1-e826-5397-4541-e83690655b4a","2018-02-26 02:52:41","229.99","107.12"
"13b7ea30-bd48-4930-c586-8af93213d7ec",1,"e58dd19f-3b50-1da6-5078-86db681873ff","8a1ff5c3-5f65-95a7-3fef-4c7b96e4908a","2018-06-14 11:51:16","799.00","126.38"
"13bc2aa1-a887-b018-3296-63498f5e00ab",1,"acc4fbb4-362b-7344-7d67-3cb3a4da716c","a3f0b55d-e503-3873-83c7-b1de3ad7f678","2018-04-30 09:30:29","219.90","133.37"
"13feb363-53a2-bb1a-faee-ed63e1ef8d18",1,"6d44f3fb-c06b-938e-ab4d-af060c507248","50c99756-9500-9e5e-6473-912e83a6d1da","2017-11-10 20:55:58","108.00","110.04"
"1407ed7d-738d-9434-6999-4266e9706b46",1,"d6160fb7-873f-1840-99d9-bc95e30376af","53243585-a1d6-dc26-4302-1fd1853d8905","2017-09-05 11:05:15","1200.00","60.76"
"14130f70-a203-8f80-f97d-9fcc6e590ba8",1,"84777fa5-b1c6-2e5e-4952-40dfd0b2f24a","7c67e144-8b00-f6e9-69d3-65cea6b010ab","2018-04-06 17:27:48","166.94","102.81"
"1429d024-a5b2-4651-ee03-fd7216d95247",1,"1b820caf-50df-248c-f5ef-1642359a1812","b92e3c8f-9738-272f-f7c5-9e111e108d7c","2018-06-01 07:55:16","169.90","206.50"
"1457abef-78cd-241e-85fd-946503cb4e16",1,"a5215a7a-9f46-c418-5b12-f38e9ddf2abc","53243585-a1d6-dc26-4302-1fd1853d8905","2017-11-03 13:30:09","1340.00","33.83"
"14861b02-076e-d7da-9471-988265a0104b",1,"bbff7e0e-a95d-d990-ce46-1d8104ee9173","8fb79102-2c1f-c890-9664-f48ab7dc636d","2018-07-20 00:15:15","2199.99","67.19"
"15443e6c-36be-e019-1bba-44f93f55c1fe",1,"fa80471d-2666-2bb6-53b2-286e4b735a5a","712e6ed8-aa4a-a1fa-65da-b41fed5737e4","2017-12-15 12:51:07","689.00","118.47"
"15558170-1d72-6e52-6105-2c3e6fa83dfe",1,"277acb10-1c00-b04e-d2ea-bf11a7285a7c","a63bfbaa-882c-8f45-4289-1b4e2246cc7f","2018-07-19 10:15:12","1099.00","69.71"
"159071a1-852c-acb0-75d3-1e4ae77aa7a3",2,"25c38557-cf79-3876-c5ab-dd5931f922db","5dceca12-9747-e92f-f8ef-7a997dc4f8ca","2018-03-01 17:15:39","1055.90","18.80"
"15b8dab5-5a58-0b5e-02a0-6fe73862d60b",1,"d316be2b-41ac-c6a1-2254-8a0d08570ca6","09f952a5-f58d-2285-b037-2551ae8f9b01","2018-04-27 08:31:43","427.00","111.44"
"162475e8-0858-3e34-c830-6484480badb8",1,"1dec4c88-c685-d5a0-7bf0-1dcb0f8bf9f8","712e6ed8-aa4a-a1fa-65da-b41fed5737e4","2018-05-09 16:35:23","569.00","103.37"
"166848a1-0d57-ced4-d9e4-b34c593b5627",1,"437ae72c-066a-bf24-996b-52549bbb6432","76833248-bbc0-e65a-0293-ec62023e4396","2017-10-16 11:35:12","1699.99","87.73"
"16fda789-5189-9265-f9a2-6ab3c5f17c4c",1,"2a5806f1-0d0f-00e5-ad03-2dd2e3c8806e","7c67e144-8b00-f6e9-69d3-65cea6b010ab","2017-11-20 00:47:57","169.99","99.41"
"1759a74e-11be-f0a8-1720-d730ffafdfaf",1,"53f92b04-74f9-1fcb-5bd1-88c6a8075c38","05feb94f-19d0-94d4-b0f9-281f0b1d4c99","2017-08-21 06:44:03","1300.00","116.70"
"17a99f37-c9e5-cdf9-e15d-f2b7d7e4df3a",1,"4d0322b5-ddf8-9ce6-a356-4aca2e261a3a","05feb94f-19d0-94d4-b0f9-281f0b1d4c99","2017-10-05 22:35:24","1688.00","67.21"
"17affe81-7f6b-2a24-ec4a-9b5bb67a1671",1,"d6160fb7-873f-1840-99d9-bc95e30376af","53243585-a1d6-dc26-4302-1fd1853d8905","2017-10-11 18:25:22","1599.99","27.85"
"17c37881-1f6a-b30e-2c7d-554f2d4fbd44",1,"97c948eb-c8c0-4b26-b7bb-b095d4228f2a","17f51e71-9870-1186-712e-53a39c564617","2017-08-11 20:50:26","1050.00","250.57"
"17e8356a-f05c-f890-ac46-04347b3c17a6",1,"588531f8-ec37-e7d5-ff5b-7b22ea0488f8","53243585-a1d6-dc26-4302-1fd1853d8905","2017-10-17 20:56:18","1437.00","42.51"
"18131b29-90b1-052f-6a81-8f25ee7c332b",1,"bdb0b11a-36ae-d4d0-d862-a7037c838560","240b9776-d844-d375-3566-8549a396af32","2018-09-04 22:25:12","1099.00","18.99"
"1824eec8-dca4-bdc0-4b3b-b13cb7451e0a",1,"59f09dee-ea7c-839a-9212-a19f3416b892","729f0699-3dac-8e86-0d4f-02d7088ca48a","2018-05-04 16:15:19","379.90","146.21"
"1869017c-844a-8734-ceb4-68c7da13a88e",1,"cd74b22e-441a-1149-c4b9-4faee78becbb","7e93a43e-f30c-4f03-f38b-393420bc753a","2017-02-14 01:20:59","1221.03","25.39"
"191019ad-bccb-0d2a-1f8b-f25e117c9252",1,"3f983204-12a1-31f7-346b-aa2aa2de7540","e2aee089-2199-b1d9-2530-e371abd825bf","2017-07-24 05:55:17","119.90","155.82"
"192e8093-aeeb-86d2-02c1-035db3a5bd48",1,"c1afa44a-5a60-e2e7-cf72-80e57eba0597","5882820e-f11c-4c06-8eea-0677a7a879b4","2018-08-02 10:25:13","1450.00","120.79"
"193d998b-23a9-9634-5ca3-22516b2d5af3",1,"eddb814f-b553-b695-1f51-b34c5f578ba0","397c4d0c-005b-6f41-f900-98ac724e28cb","2018-08-09 14:45:19","1899.00","79.18"
"1995226c-73ac-f631-8abf-c4b4c9c74066",1,"705affd4-95e3-28b5-af6d-73bc403c6bcf","b32be169-5eb7-ec5f-10f7-2d9610a12527","2018-04-19 11:35:15","1449.00","27.07"
