"order_id","product_id","seller_id","total_pedido"
"e8fa22c3-673b-1dd1-7ea3-15021b1f0f61","0c9439ab-e84d-c40a-64fc-164365c4d064","c394e193-cda3-b422-5ff2-094d32184849","3018.60"
"e8fa22c3-673b-1dd1-7ea3-15021b1f0f61","0c9439ab-e84d-c40a-64fc-164365c4d064","c394e193-cda3-b422-5ff2-094d32184849","3018.60"
"e8fa22c3-673b-1dd1-7ea3-15021b1f0f61","0c9439ab-e84d-c40a-64fc-164365c4d064","c394e193-cda3-b422-5ff2-094d32184849","3018.60"
"e8fa22c3-673b-1dd1-7ea3-15021b1f0f61","0c9439ab-e84d-c40a-64fc-164365c4d064","c394e193-cda3-b422-5ff2-094d32184849","3018.60"
"e8fa22c3-673b-1dd1-7ea3-15021b1f0f61","0c9439ab-e84d-c40a-64fc-164365c4d064","c394e193-cda3-b422-5ff2-094d32184849","3018.60"
"e8fa22c3-673b-1dd1-7ea3-15021b1f0f61","0c9439ab-e84d-c40a-64fc-164365c4d064","c394e193-cda3-b422-5ff2-094d32184849","3018.60"
"e8fa22c3-673b-1dd1-7ea3-15021b1f0f61","0c9439ab-e84d-c40a-64fc-164365c4d064","c394e193-cda3-b422-5ff2-094d32184849","3018.60"
"586992f5-0ed9-7898-737b-07970376d19c","8b502ca3-4e28-d306-05bc-667b965b6abf","fa1c13f2-614d-7b5c-4749-cbc52fecda94","3016.01"
"f0da4895-92c6-2097-d003-4f139386cb32","a8bac9bc-4001-039c-362d-b47eee5aee9a","e908c0f3-646e-8b60-3757-34a350d95d71","3009.53"
"3dd5626c-63f4-93f8-b8f8-788c2be24baa","3a185568-5a49-813f-60e6-193864f7215e","c510bc17-18f0-f296-1eaa-42a23330681a","3005.06"
"3c4a0539-1c2f-cd15-2731-f52de8fc4347","27274145-782d-0048-827c-b28b7786323b","ba90964c-ff9b-9e0e-6f32-b23b82465f7b","2960.05"
"d3fc4546-1660-2528-56d6-03ed31eb4e77","797897e1-8246-9fff-3c33-0560d2fc851f","d63c73ef-d41e-b002-280e-7ec831424edb","2938.17"
"6fd59e3a-e7e2-4c50-131f-6bc97c4c7776","588531f8-ec37-e7d5-ff5b-7b22ea0488f8","53243585-a1d6-dc26-4302-1fd1853d8905","2913.48"
"6fd59e3a-e7e2-4c50-131f-6bc97c4c7776","588531f8-ec37-e7d5-ff5b-7b22ea0488f8","53243585-a1d6-dc26-4302-1fd1853d8905","2913.48"
"cf465948-7be5-0c0c-317c-ff3564c4a840","bc3c6d2a-6214-14f2-e1df-7a8a32a2828e","56e361f4-11e3-8dce-f17c-dc2a3d99628b","2844.96"
"cf465948-7be5-0c0c-317c-ff3564c4a840","bc3c6d2a-6214-14f2-e1df-7a8a32a2828e","56e361f4-11e3-8dce-f17c-dc2a3d99628b","2844.96"
"cf465948-7be5-0c0c-317c-ff3564c4a840","bc3c6d2a-6214-14f2-e1df-7a8a32a2828e","56e361f4-11e3-8dce-f17c-dc2a3d99628b","2844.96"
"cf465948-7be5-0c0c-317c-ff3564c4a840","bc3c6d2a-6214-14f2-e1df-7a8a32a2828e","56e361f4-11e3-8dce-f17c-dc2a3d99628b","2844.96"
"cf465948-7be5-0c0c-317c-ff3564c4a840","bc3c6d2a-6214-14f2-e1df-7a8a32a2828e","56e361f4-11e3-8dce-f17c-dc2a3d99628b","2844.96"
"cf465948-7be5-0c0c-317c-ff3564c4a840","bc3c6d2a-6214-14f2-e1df-7a8a32a2828e","56e361f4-11e3-8dce-f17c-dc2a3d99628b","2844.96"
"abb71d01-10c4-be1a-1a0c-52f929cab4a3","81788070-4f1f-cf91-1b43-42385f701fc1","edb1ef5e-36e0-c8cd-84eb-3c9b003e486d","2838.22"
"de0d8b8e-774b-3211-e7e0-01d3e5985470","e63cb7bb-4e91-6e64-3c1d-4785da2b2846","d63c73ef-d41e-b002-280e-7ec831424edb","2828.42"
"362aa88d-d126-5e7b-4ea4-91b5836fb5f6","d7324d4c-913e-7b42-4cb6-1675dafc8c10","6750d711-53f0-0fc5-8829-af2a8ef1bcf1","2827.00"
"2ec39815-8cb6-8626-7b1f-4b102129098e","15151e8a-937f-6a4d-1a4f-0c03c765c6f2","1444c08e-64d5-5fb3-c25f-0f09c07ffcf2","2818.74"
"794c6999-9774-820e-22c1-61f6dc4fef91","0e030462-8752-59ec-0cb8-68f7ecf1fd5e","abe021b0-1ba9-9224-5271-b9aa422032df","2794.50"
"80d49171-762a-51f5-00bf-6b774aa24617","44c7b85d-3713-65e5-2230-e2e0efb8e0d8","edb1ef5e-36e0-c8cd-84eb-3c9b003e486d","2787.87"
"028558cd-dca3-32b4-0b4a-c4cb77407edf","a233df9a-388d-27db-dfd3-1731d4236db0","784ba75d-d9d2-0200-c4ca-ed3d7a77141a","2784.16"
"0f924038-b00d-1f10-2e4d-09bea4fa666a","86999f82-3d77-91c5-796d-506ae0ed44ea","eeb6de78-f791-5960-0292-e314a77cbd18","2759.95"
"877a74a0-ee5c-1f71-9f39-f4f11d2fc19a","86fb7ef6-ee1f-fa38-32f0-9b1a1552e7e6","d9e8c084-b68f-e958-861d-8f2c21202e6b","2759.88"
"877a74a0-ee5c-1f71-9f39-f4f11d2fc19a","86fb7ef6-ee1f-fa38-32f0-9b1a1552e7e6","d9e8c084-b68f-e958-861d-8f2c21202e6b","2759.88"
"da8be3bb-62e9-bf01-e2e1-a3bfd74ebd1a","cea7edf6-4d9e-93fb-f6b8-9cc3ba537cd9","a4b6b9b9-92b4-6e9e-f863-637af96e04bc","2751.24"
"3745e06e-7f01-e165-2cfd-4b9d31651820","e51071c4-622d-7a15-4946-56e912c8d55b","2bf6a2c1-e71b-bd29-a4ad-64e6d3c3629f","2734.66"
"afc58387-b17f-a794-fd73-b0773a9f6ea7","3ecf69ee-1fe2-1cfd-40b3-0cbea549e563","59417c56-835d-d8e2-e72f-91f809cd4092","2734.11"
"bf205457-ee84-ab84-c423-d67b88239982","a233df9a-388d-27db-dfd3-1731d4236db0","784ba75d-d9d2-0200-c4ca-ed3d7a77141a","2733.63"
"694e3d12-1f16-bcbb-9b45-95b6c6ab3baf","a5215a7a-9f46-c418-5b12-f38e9ddf2abc","53243585-a1d6-dc26-4302-1fd1853d8905","2732.06"
"694e3d12-1f16-bcbb-9b45-95b6c6ab3baf","a5215a7a-9f46-c418-5b12-f38e9ddf2abc","53243585-a1d6-dc26-4302-1fd1853d8905","2732.06"
"3fde74c2-8a3d-5d61-8c00-f26d51baafa0","a3cd9517-ebf5-a50d-ca25-acce54f3b171","6fa9202c-1049-1e47-2dff-d59a3e82b2a3","2713.36"
"076d1555-fb53-a89b-0ef4-d529e527a0f6","a3cd9517-ebf5-a50d-ca25-acce54f3b171","6fa9202c-1049-1e47-2dff-d59a3e82b2a3","2713.36"
"83e6338b-5cf2-5dcf-2225-51cb8da8d0d6","122bedea-d6e7-541d-311e-6e0ab3cf248f","961dff0a-659b-4561-3343-72337dd897d9","2692.82"
"242800e8-2e3e-3f0a-ca25-2d6e03e4564c","1ed724b5-e4b6-38ee-b4bd-3487d88b8f28","961dff0a-659b-4561-3343-72337dd897d9","2681.29"
"d0bce34c-31d4-494a-153a-a82c468152c4","122bedea-d6e7-541d-311e-6e0ab3cf248f","961dff0a-659b-4561-3343-72337dd897d9","2681.29"
"39a6ecea-d949-b006-d60a-132d146ea284","0abc19e4-1fdc-9d68-94b8-cae651619253","17e34d82-24d2-7a54-1263-c4c64b11a56b","2647.76"
"122f75d9-c2b3-0dfb-21ca-6950ec587b90","af751fe7-5669-9bdd-fce4-fdd67242fc2a","c72de06d-7274-8d1a-0dfb-2125be43ba63","2638.64"
"122f75d9-c2b3-0dfb-21ca-6950ec587b90","af751fe7-5669-9bdd-fce4-fdd67242fc2a","c72de06d-7274-8d1a-0dfb-2125be43ba63","2638.64"
"d182d98f-09b4-277c-0d58-801e991f7757","ab50aa8d-9af0-addb-7f96-149c8b8cee86","46dc3b2c-c098-0fb8-ec44-634e21d2718e","2627.09"
"fb441bff-e443-e71c-b164-77c4743591e8","5263b67d-e8e3-edba-de45-ea923f6c4e79","70eea00b-476a-3148-17ce-fde4aad4f89a","2626.07"
"8ea7aebc-1884-2332-aad5-f41ca74b334c","3ecf69ee-1fe2-1cfd-40b3-0cbea549e563","59417c56-835d-d8e2-e72f-91f809cd4092","2621.29"
"457ade80-93de-88b4-2998-c569334a7864","1231bc5d-1cab-6d3f-6435-7eba69240f63","039e6ad9-dae7-9614-4930-83e241147386","2616.00"
"08186994-7681-9463-1096-88475b808343","44fc4503-6572-8c41-3fef-c547592626be","b839e417-95b7-f3ad-94cc-2014a52f6796","2607.09"
"08186994-7681-9463-1096-88475b808343","44fc4503-6572-8c41-3fef-c547592626be","b839e417-95b7-f3ad-94cc-2014a52f6796","2607.09"
"08186994-7681-9463-1096-88475b808343","44fc4503-6572-8c41-3fef-c547592626be","b839e417-95b7-f3ad-94cc-2014a52f6796","2607.09"
"78ce53a0-63eb-2907-f972-7aac2c678339","3ecf69ee-1fe2-1cfd-40b3-0cbea549e563","59417c56-835d-d8e2-e72f-91f809cd4092","2606.01"
"a5d11ae1-6578-088b-0fcd-76de30368bdb","0abc19e4-1fdc-9d68-94b8-cae651619253","17e34d82-24d2-7a54-1263-c4c64b11a56b","2590.61"
"c28f3a01-d4cf-ee46-1234-c86a41f52e37","2b9de6c8-92dd-8bfb-8032-2b1650d9904e","f25e2390-5208-4705-e17a-982bc600ab2a","2574.38"
"83167649-ca3f-b63d-1a7d-aada42232e14","46e5995d-dd47-28e5-0343-ef6bdb45b75f","b1204cfd-a1d4-9486-79db-3cfc0d3cb95c","2566.90"
"83167649-ca3f-b63d-1a7d-aada42232e14","46e5995d-dd47-28e5-0343-ef6bdb45b75f","b1204cfd-a1d4-9486-79db-3cfc0d3cb95c","2566.90"
"83167649-ca3f-b63d-1a7d-aada42232e14","46e5995d-dd47-28e5-0343-ef6bdb45b75f","b1204cfd-a1d4-9486-79db-3cfc0d3cb95c","2566.90"
"83167649-ca3f-b63d-1a7d-aada42232e14","46e5995d-dd47-28e5-0343-ef6bdb45b75f","b1204cfd-a1d4-9486-79db-3cfc0d3cb95c","2566.90"
"83167649-ca3f-b63d-1a7d-aada42232e14","46e5995d-dd47-28e5-0343-ef6bdb45b75f","b1204cfd-a1d4-9486-79db-3cfc0d3cb95c","2566.90"
"8ee5cab3-0019-132a-ffea-d27f19959ff2","0abc19e4-1fdc-9d68-94b8-cae651619253","17e34d82-24d2-7a54-1263-c4c64b11a56b","2564.65"
"eea28d6b-80e0-9bfb-00dc-1f0640d2de47","a3cd9517-ebf5-a50d-ca25-acce54f3b171","6fa9202c-1049-1e47-2dff-d59a3e82b2a3","2512.53"
"d3e20e12-dd62-5bc8-aa36-a78636912b0f","27535386-be73-62e3-6d9e-78c2afb8c0e5","94144541-854e-298c-2d97-6cb893b81343","2487.24"
"d3e20e12-dd62-5bc8-aa36-a78636912b0f","27535386-be73-62e3-6d9e-78c2afb8c0e5","94144541-854e-298c-2d97-6cb893b81343","2487.24"
"e8e6d889-f4d8-a89f-dcae-9bdd473117d7","d9f29c5e-92ad-e1d2-ed40-235c56445b58","2b1a40c1-daab-c6ca-280c-4b815c101841","2480.58"
"e8e6d889-f4d8-a89f-dcae-9bdd473117d7","d9f29c5e-92ad-e1d2-ed40-235c56445b58","2b1a40c1-daab-c6ca-280c-4b815c101841","2480.58"
"e8e6d889-f4d8-a89f-dcae-9bdd473117d7","d9f29c5e-92ad-e1d2-ed40-235c56445b58","2b1a40c1-daab-c6ca-280c-4b815c101841","2480.58"
"9f5abaa0-1d41-9a15-e448-f089b1cf4b94","b7a60a39-7d4e-fd05-c1b5-d398fb9f9097","2528744c-5ef5-d955-adc3-18720a94d2e7","2467.33"
"e130d3f7-3712-7ae5-2681-b9338aea9b64","b008888e-5e01-a5c9-da36-306228e900d1","7681ef14-2fd2-c190-48da-7430856b5588","2467.17"
"e130d3f7-3712-7ae5-2681-b9338aea9b64","b008888e-5e01-a5c9-da36-306228e900d1","7681ef14-2fd2-c190-48da-7430856b5588","2467.17"
"e130d3f7-3712-7ae5-2681-b9338aea9b64","b008888e-5e01-a5c9-da36-306228e900d1","7681ef14-2fd2-c190-48da-7430856b5588","2467.17"
"880995ae-e955-0ecd-4518-103daaf74fa0","a859dc32-3c1b-ebb2-1c88-7054599fccce","c4d51195-486d-c781-5318-76a7d00453d8","2457.44"
"6d0940a8-f5fb-a475-62bb-14cd97dfd6da","ada6a911-6c85-d8e5-6232-e0a4265d7db9","c004e5ea-1573-7026-ceca-ee0447e00b75","2455.12"
"3b43ab87-914e-bf7f-d563-557362108ebd","e9e42517-1123-c1c1-0c30-c2c7379b9544","2bf6a2c1-e71b-bd29-a4ad-64e6d3c3629f","2452.12"
"558b5f3e-ea27-fa1b-4cbc-05013c45948e","9ce74f28-b3b6-dee3-4ad8-3b1ede956664","c3acdfac-4e3e-97ff-8752-9454fbc03642","2438.51"
"27db1a07-9a22-bec1-453d-0f24f630005f","982cc4c1-cdb7-85c9-cb1f-2e48c1e4f903","2bf6a2c1-e71b-bd29-a4ad-64e6d3c3629f","2429.68"
"078f6a01-964e-e122-ef20-881df839af31","ada6a911-6c85-d8e5-6232-e0a4265d7db9","c004e5ea-1573-7026-ceca-ee0447e00b75","2419.20"
"acf01c92-62dd-b5d9-adae-8daa34e31568","ba58dd88-5694-fa6a-278a-a4217365680a","b8630e11-2143-7d41-cb08-e3c749c2c2e2","2416.00"
